year,mean_C_degC,max_C_degC,min_C_degC
100,44.799441972446914,49.545588258349426,40.0532174105291
200,44.79944594656894,49.61624135625544,39.98254942256682
300,44.79944976149329,49.68385038343723,39.914924849039664
400,44.799453410330045,49.74828472778091,39.850474308626076
500,44.79945688628612,49.809415174714616,39.78932702330417
600,44.799460182675205,49.86711407557709,39.73161064998419
700,44.79946329292642,49.92125551603658,39.67745111208825
800,44.79946621059236,49.971715484361255,39.62697243127923
900,44.79946892936334,50.01837203934019,39.580296559536976
1000,44.79947144306459,50.061105477652234,39.53754321178849
1100,44.79947374567769,50.09979850047705,39.498829699287796
1200,44.79947583134532,50.134336379156196,39.46427076395668
1300,44.79947769437348,50.16460711967892,39.43397841388418
1400,44.79947932924841,50.190501625816864,39.40806176019157
1500,44.79948073063969,50.211913860679715,39.386626855464726
1600,44.79948189341104,50.2306964556995,39.36821864935348
1700,44.79948281262915,50.32314220709935,39.275757052326696
1800,44.79948348356555,50.41234400475622,39.18653866548806
1900,44.79948390171313,50.498153778680944,39.10071156535241
2000,44.7994840627876,50.580424853665306,39.018422434552576
2100,44.79948396273272,50.65901213084942,38.9398163802785
2200,44.799483597736355,50.733772269436486,38.86503675257018
2300,44.79948296422839,50.804563868334014,38.794224962672445
2400,44.79948205889082,50.871247647509506,38.72752030167254
2500,44.799480878669954,50.9336866288582,38.66505975963253
2600,44.79947942076848,50.99174631636885,38.606977845421966
2700,44.79947768266345,51.04529487536678,38.55340640746658
2800,44.79947566211223,51.09420331062819,38.50447445562759
2900,44.79947335714877,51.13834564314152,38.4603079844328
3000,44.79947076609966,51.17759908533219,38.42102979785068
3100,44.799467887570415,51.21184421447083,38.38675933586154
3200,44.799464720478,51.24096514414782,38.35761250298356
3300,44.799461264035074,51.264849693495364,38.33370149902191
3400,44.79945751775688,51.283389554056726,38.31513465220945
3500,44.799453481465946,51.29648045396311,38.30201625498961
3600,44.79944915530308,51.38632316244252,38.21262826796567
3700,44.79944453971433,51.48556199725272,38.11336888196456
3800,44.79943963546367,51.580610358022625,38.01829917338932
3900,44.79943444364642,51.67131001693633,37.92757738110987
4000,44.79942896566871,51.757505055637466,37.84135943552235
4100,44.79942320325938,51.839042059555254,37.7597987641941
4200,44.79941715847764,51.91577031146363,37.68304609832137
4300,44.799410833706304,51.98754198392089,37.611249280261404
4400,44.79940423165323,52.05421233049168,37.54455307233604
4500,44.79939735534742,52.11563987541399,37.48309896712783
4600,44.79939020815084,52.17168660156,37.4270249995231
4700,44.79938279374852,52.2222181364387,37.37646556069416
4800,44.79937511615259,52.26710393602423,37.331551214260344
4900,44.799367179698834,52.30621746618169,37.29240851485707
5000,44.79935898903881,52.33943638147895,37.25915982929848
5100,44.79935054914654,52.36664270113937,37.23192316061733
5200,44.79934186531517,52.38772298197972,37.21081197511518
5300,44.79933294315725,52.40256848801249,37.1959350327088
5400,44.799323788584616,52.41107535663099,37.1873962208075
5500,44.79931440783355,52.49076792610134,37.108234346891834
5600,44.799304807424335,52.59975715409905,36.99922039827942
5700,44.79929499419018,52.70371669600598,36.895235286756076
5800,44.799284975267085,52.802478234204614,36.7964473448655
5900,44.7992747580646,52.8958765351104,36.70302182211066
6000,44.79926435029353,52.983749653941004,36.615120680225004
6100,44.7992537599298,53.06593913795126,36.53290238991633
6200,44.79924299524299,53.142290227739124,36.45652172955067
6300,44.799232064748765,53.21265205647421,36.386129585913125
6400,44.799220977237724,53.27687784674623,36.321872757346455
6500,44.79920974175968,53.33482510488403,36.263893759419545
6600,44.799198367576594,53.38635581244648,36.212330633417366
6700,44.799186864229284,53.43133661468613,36.167316757874914
6800,44.79917524147237,53.469639005750935,36.12898066334168
6900,44.79916350927817,53.501139510409246,36.09744585065732
