year,mean_C_degC,max_C_degC,min_C_degC
100,38.70898579485578,38.85614297604599,38.56182987733979
200,38.70746461432503,38.85462014612102,38.56031034738635
300,38.70594301922182,38.85309690392813,38.558790399530494
400,38.70442141226874,38.85157365063651,38.5572704387767
500,38.702900150809114,38.85005074397594,38.55575082208156
600,38.701379592105525,38.84852854159567,38.55423190632155
700,38.69986009325572,38.84700740097907,38.552714048208315
800,38.69834201110757,38.84548767935985,38.551197604204674
900,38.69682570217759,38.843969733639426,38.5496829304422
1000,38.69531152256474,38.842453920301125,38.5481703826361
1100,38.693799827868304,38.840940595327936,38.54666031600232
1200,38.69229097310421,38.8394301141189,38.54515308517438
1300,38.690785312621244,38.837922831404285,38.54364904411972
1400,38.68928320001777,38.836419101163926,38.54214854605635
1500,38.68778498805966,38.834919276543076,38.540651943371074
1600,38.68629102859586,38.833423709769875,38.539159587534925
1700,38.68480167247736,38.83193275207259,38.53767182902203
1800,38.68331726947366,38.83044675359673,38.53618901722706
1900,38.68183816819135,38.828966063323776,38.53471150038274
2000,38.6803647159914,38.82749102898782,38.53323962547779
2100,38.678897258908705,38.82602199699528,38.53177373817698
2200,38.67743614156967,38.824559312342444,38.530314182737754
2300,38.6759817071125,38.82310331853546,38.5288613019319
2400,38.67453429710554,38.82165435750903,38.5274154369626
2500,38.67309425146681,38.820212769545606,38.52597692738499
2600,38.67166190838668,38.818778893197134,38.524546111028826
2700,38.67023760424473,38.81735306520392,38.52312332391517
2800,38.66882167353339,38.815935620415985,38.52170890018033
2900,38.66741444877886,38.81452689171539,38.52030317199609
3000,38.66601626046287,38.81312720993674,38.51890646949306
3100,38.66462743694427,38.81173690378955,38.51751912068141
3200,38.66324830438248,38.81035629978163,38.5161414513737
3300,38.66187918666179,38.808985722142666,38.514773785110606
3400,38.660520405314344,38.807625492747945,38.51341644308411
3500,38.65917227944533,38.80627593104259,38.512069744060625
3600,38.65783512565656,38.804937353965784,38.510734004307096
3700,38.65650925797314,38.80361007587629,38.50940953751672
3800,38.65519498777013,38.80229440848092,38.508096654735425
3900,38.65389262369928,38.800990660759396,38.50679566428903
4000,38.65260247161592,38.799699138892095,38.50550687171068
4100,38.65132483450719,38.79842014618771,38.50423057966765
4200,38.65006001242085,38.797153983012606,38.502967087892216
4300,38.64880830239605,38.795900946720565,38.50171669311095
4400,38.64756999839153,38.79466133158178,38.50047968897371
4500,38.646345391219256,38.79343542871641,38.49925636598732
4600,38.64513476847327,38.792223526022724,38.4980470114441
4700,38.64393841446304,38.79102590811061,38.49685190935571
4800,38.6427566101483,38.789842856236874,38.4956713403883
4900,38.64158963307102,38.78867464823611,38.49450558179302
5000,38.64043775729141,38.787521558457854,38.493354907344326
5100,38.639301253323595,38.78638385770131,38.49221958727401
5200,38.638180388070396,38.785261813150555,38.491099888206975
5300,38.63707542476408,38.78415568831451,38.48999607310151
5400,38.635986622898486,38.78306574295988,38.488908401182016
5500,38.6349142381776,38.7819922330591,38.48783712788713
5600,38.633858522444825,38.78093541071996,38.48678250479912
5700,38.63281972363137,38.77989552413328,38.48574477959323
5800,38.63179808569697,38.77887281751464,38.48472419597584
5900,38.63079384856616,38.777867531039476,38.48372099362439
6000,38.62980724808375,38.77687990079892,38.48273540814091
6100,38.62883851594643,38.77591015873179,38.481767670983174
6200,38.62788787965792,38.77495853257852,38.48081800942191
6300,38.62695556247286,38.77402524582669,38.479886646482385
6400,38.6260417833393,38.77311051765156,38.47897380088892
6500,38.625146756858896,38.77221456287759,38.47807968702358
6600,38.624270693221206,38.771337591912754,38.477204514861626
6700,38.62341379816928,38.770479810713084,38.476348489937095
6800,38.62257627294167,38.769641420725236,38.47551181328407
6900,38.62175831422502,38.76882261883884,38.47469468139036
7000,38.62096011411802,38.768023597350805,38.47389728615951
7100,38.62018186007066,38.76724454390387,38.47311981485274
7200,38.6194237348563,38.76648564145927,38.472362450059904
7300,38.61868591651671,38.76574706824141,38.47162536964373
7400,38.61796857832445,38.76502899769969,38.470908746704026
7500,38.617271888746416,38.764331598473575,38.47021274953937
7600,38.616596011393426,38.76365503433988,38.46953754159807
7700,38.61594110499669,38.76299946419118,38.46888328145417
7800,38.615307323356035,38.76236504198346,38.468250122755705
7900,38.614694815313726,38.76175191670944,38.46763821419859
8000,38.61410372471579,38.76116023236011,38.46704769948832
8100,38.61353419037408,38.76059012788653,38.46647871730187
8200,38.61298634604668,38.76004173718127,38.46593140126606
8300,38.61246032038906,38.759515189027354,38.46540587991376
