year,mean_C_degC,max_C_degC,min_C_degC
126900,-37.27786406014047,-34.63378297885376,-39.92194880264347
127000,-37.27786383765792,-34.63171831161142,-39.92401251955235
127100,-37.27786362048326,-34.62946425364663,-39.9262656339304
127200,-37.2778634085727,-34.6270221431499,-39.92870680792768
127300,-37.27786320200809,-34.62439348094017,-39.93133454129705
127400,-37.27786300107479,-34.62157993048942,-39.93414717157165
127500,-37.27786280603627,-34.61858331623054,-39.93714287529994
127600,-37.27786261706214,-34.61540562170458,-39.94031966970118
127700,-37.2778624341976,-34.61204898898191,-39.94367541322157
127800,-37.27786225780383,-34.60733745015463,-39.94837876067555
127900,-37.277862087946005,-34.60218461056826,-39.95353091078073
128000,-37.27786192457961,-34.59689579558247,-39.95881905542481
128100,-37.27786176808743,-34.59147498367443,-39.96423921730661
128200,-37.277861618744424,-34.58592627342051,-39.969787298709264
128300,-37.27786147635143,-34.5802538794247,-39.975459084741715
128400,-37.27786134125611,-34.57446213080027,-39.98125024747776
128500,-37.277861213713294,-34.56855546565748,-39.98715634945995
128600,-37.27786109339502,-34.56253842782746,-39.99317284666424
128700,-37.27786098089783,-34.55641566396727,-39.99929509367661
128800,-37.277860876203164,-34.5501919182945,-40.00551834667391
128900,-37.277860779207,-34.54387202948885,-40.011837766914425
129000,-37.27786069002704,-34.537460926086766,-40.018248426369496
129100,-37.27786060909611,-34.530963623183226,-40.02474531108433
129200,-37.27786053609205,-34.524385216255524,-40.03132332514028
129300,-37.2778604713742,-34.5177308788455,-40.03797729592981
129400,-37.27786041493391,-34.51100585708508,-40.04470197755694
129500,-37.277860366768806,-34.504215464976255,-40.05149205620023
129600,-37.27786032687604,-34.49736508055932,-40.05834215401276
129700,-37.2778602953812,-34.49046014052465,-40.06524683474288
129800,-37.27786027252725,-34.483506136206415,-40.07220060774307
129900,-37.277860258013135,-34.47650860791532,-40.079197932252924
130000,-37.277860251964995,-34.469473140976305,-40.086233223361916
130100,-37.277860254452634,-34.46240536069996,-40.093300856077946
130200,-37.27786026554358,-34.45531092687662,-40.10039517086511
130300,-37.277860285109085,-34.44819552932631,-40.10751047777788
130400,-37.27786031328762,-34.44106488312667,-40.11464106215482
130500,-37.277860349947446,-34.433924723063825,-40.1217811890825
130600,-37.27786039486861,-34.42678079865584,-40.12892510862193
130700,-37.27786044849003,-34.41963887005488,-40.13606706167573
130800,-37.277860510425995,-34.41250470148805,-40.14320128336951
130900,-37.27786058072775,-34.40538405695966,-40.150322009673346
131000,-37.27786065948942,-34.398282695930504,-40.15742348157329
131100,-37.27786074643771,-34.39120636655764,-40.16449995036058
131200,-37.27786084152214,-34.384160801771,-40.171545683037124
131300,-37.277860944780855,-34.37715171431228,-40.17855496696163
131400,-37.277861056187504,-34.370184791088434,-40.18552211517587
131500,-37.27786117558091,-34.36326568846681,-40.19244147100963
131600,-37.27786130286134,-34.35640002699853,-40.19930741384567
131700,-37.2778614378457,-34.349593386599196,-40.20611436319513
131800,-37.27786158042025,-34.34285130200831,-40.212856784141934
131900,-37.27786173058624,-34.33617925738113,-40.219529192491024
132000,-37.2778618881068,-34.329582681665215,-40.22612615878117
132100,-37.27786205304139,-34.3230669436893,-40.23264231425233
132200,-37.27786222506009,-34.316637346971845,-40.23907235465444
132300,-37.27786240410853,-34.31029912613653,-40.24541104517618
132400,-37.27786259022312,-34.30405744141348,-40.25165322558587
132500,-37.27786278301019,-34.29791737412316,-40.25779381365888
132600,-37.277862982248195,-34.291883922174236,-40.26382781093747
132700,-37.27786318787355,-34.28596199584649,-40.26975030690741
132800,-37.27786339963987,-34.280156413589026,-40.27555648249324
132900,-37.27786361748346,-34.27447189726021,-40.28124161555837
133000,-37.27786384130209,-34.26891306870172,-40.28680108392405
133100,-37.277864070798614,-34.26348444447254,-40.292230370276286
133200,-37.27786430584899,-34.2581904327312,-40.297525066052486
133300,-37.27786454612408,-34.25303532901552,-40.30268087480806
133400,-37.27786479146815,-34.2480233129302,-40.307693616593156
133500,-37.2778650417595,-34.24315844376241,-40.312559231446016
133600,-37.27786529660557,-34.23844465733555,-40.31727378273965
133700,-37.277865555904896,-34.233885762230415,-40.32183346143563
133800,-37.27786581940552,-34.229485436673514,-40.32623458856179
133900,-37.277866087036614,-34.22524722555528,-40.330473618857496
134000,-37.27786635847676,-34.21967431446092,-40.336039546605804
134100,-37.27786663363045,-34.214188928707756,-40.34152561002438
134200,-37.27786691197153,-34.208841205841594,-40.346874032125925
134300,-37.27786719337155,-34.20363543232381,-40.35208052584187
134400,-37.27786747744264,-34.19857577428141,-40.35714092422765
134500,-37.27786776432981,-34.1936662742672,-40.362051184904914
134600,-37.277868053551884,-34.18891084634373,-40.36680739263889
134700,-37.277868344965555,-34.18431327423434,-40.37140576326911
134800,-37.27786863824613,-34.1798772069308,-40.37584264699478
134900,-37.27786893324961,-34.175606156551595,-40.38011453116468
135000,-37.277869229567614,-34.17150349442343,-40.38421804343875
135100,-37.27786952704366,-34.16757244842813,-40.388149955406874
135200,-37.277869825381316,-34.1638161003942,-40.39190718441722
135300,-37.27787012430281,-34.160237383068676,-40.39548679689463
135400,-37.27787042345108,-34.15683907827915,-40.39888601005197
135500,-37.277870722904254,-34.153623814271185,-40.40210219556337
135600,-37.27787102215976,-34.150594062779135,-40.40513288035743
135700,-37.27787132126048,-34.14775213815781,-40.40797574991137
135800,-37.277871619649915,-34.14510019407837,-40.41062864917285
135900,-37.27787191714569,-34.14264022287739,-40.413089585027365
136000,-37.27787221334026,-34.1403740535047,-40.41535672732539
136100,-37.277872508312356,-34.13830335038958,-40.4174284118572
136200,-37.277872801516565,-34.13642961087638,-40.41930313946017
136300,-37.27787309286745,-34.134754165422976,-40.420979579258244
136400,-37.27787338215501,-34.13327817598932,-40.422456568545726
136500,-37.27787366919961,-34.13200263535353,-40.42373311370258
136600,-37.27787395351717,-34.13092836579091,-40.42480839142064
136700,-37.27787423512254,-34.13005601926014,-40.425681749040194
136800,-37.2778745136566,-34.12938607642542,-40.42635270510374
136900,-37.27787478873256,-34.128918846478285,-40.426820948998426
137000,-37.27787506013328,-34.128654467604235,-40.42708634177626
137100,-37.277875327905946,-34.12859290684099,-40.42714891611931
137200,-37.277875591771135,-34.12873395942793,-40.42700887582467
137300,-37.27787585146973,-34.129077250071106,-40.426666595217114
137400,-37.27787610675662,-34.12962223296526,-40.42612261920914
137500,-37.27787635755212,-34.13036819325799,-40.42537766209898
137600,-37.2778766032466,-34.13131424667745,-40.424432606436426
137700,-37.277876844123625,-34.13245934177988,-40.423288503848795
137800,-37.27787707959601,-34.13380225986589,-40.421946571403424
137900,-37.27787730976604,-34.13534161725386,-40.420408192572324
138000,-37.277877534156886,-34.137075866171415,-40.41867491369004
138100,-37.27787775296619,-34.13900329707997,-40.416748444282916
138200,-37.277877965769136,-34.141122038905024,-40.41463065412515
138300,-37.27787817248,-34.14343006242615,-40.412323571786345
138400,-37.27787837297322,-34.14592518149129,-40.40982938278097
138500,-37.27787856689372,-34.148605055215796,-40.407150426742646
138600,-37.27787875408265,-34.15146719093613,-40.40428919563945
138700,-37.2778789345289,-34.15450894589418,-40.401248331727345
138800,-37.27787910822357,-34.15772753026101,-40.39803062438935
138900,-37.27787927478286,-34.16112000910161,-40.39463900733878
139000,-37.277879434314144,-34.164683306327674,-40.391076556424366
139100,-37.277879586608975,-34.16841420693362,-40.387346485686095
139200,-37.277879731425855,-34.17230936003804,-40.38345214544532
139300,-37.27787986876538,-34.17636528222678,-40.37939701820898
139400,-37.27787999855855,-34.18057836106874,-40.37518471621283
139500,-37.27788012045019,-34.18494485785902,-40.37081897678735
139600,-37.27788023453266,-34.18946091235287,-40.36630366000438
139700,-37.27788034090133,-34.194122545650686,-40.36164274450553
139800,-37.277880439221576,-34.19892566315457,-40.356840323887695
139900,-37.27788052982291,-34.20386606028501,-40.35190060290884
140000,-37.277880612187374,-34.20893942414281,-40.346827893016865
140100,-37.27788068654533,-34.21414133990254,-40.34162660912642
140200,-37.27788075247,-34.219467293014986,-40.33630126451928
140300,-37.27788081029951,-34.22491267459952,-40.33085646837273
140400,-37.277880859975966,-34.230472785152756,-40.32529691968938
140500,-37.27788090137847,-34.236142838664875,-40.31962740386297
140600,-37.27788093445227,-34.24191796785175,-40.31385278769889
140700,-37.27788095933158,-34.24779322825577,-40.30797801557077
140800,-37.27788097598514,-34.25376360226005,-40.30200810468099
140900,-37.277880984303806,-34.25982400432608,-40.295948140000064
141000,-37.27788098453186,-34.26596928563487,-40.28980327053088
141100,-37.27788097633265,-34.272194238108,-40.28357870327224
141200,-37.27788095986614,-34.27849360044797,-40.277279699609295
141300,-37.27788093518703,-34.284862061666985,-40.27091157030185
141400,-37.27788090252406,-34.291294266730205,-40.264479670557535
141500,-37.27788086175636,-34.29778482057674,-40.25798939490281
141600,-37.2778808131707,-34.30432829400769,-40.25144617284246
141700,-37.27788075654166,-34.31091922772296,-40.244855462831026
141800,-37.27788069190697,-34.317552137748606,-40.23822274903239
141900,-37.27788061956946,-34.32422152020902,-40.23155353523913
142000,-37.27788053934674,-34.33092185602624,-40.22485334027965
142100,-37.27788045166213,-34.33764761649351,-40.21812769327582
142200,-37.27788035624721,-34.34439326737285,-40.21138212777663
142300,-37.27788025360155,-34.35115327496814,-40.204622178272075
142400,-37.27788014357955,-34.357922109325244,-40.1978533742396
142500,-37.277880026430324,-34.364694250755264,-40.19108123584397
142600,-37.2778799022054,-34.37146419372928,-40.184311268336074
142700,-37.277879771035856,-34.3782264523754,-40.177548957802856
142800,-37.27787963289447,-34.38497556477898,-40.17079976595494
142900,-37.27787948803129,-34.39170609794721,-40.164069126156875
143000,-37.27787933679224,-34.39841265291875,-40.15736243796843
143100,-37.27787917913079,-34.40508986846564,-40.15068506241542
143200,-37.2778790153161,-34.41173242705773,-40.14404231748884
143300,-37.27787884547243,-34.41833505856263,-40.13743947348385
143400,-37.27787866964965,-34.42489254467881,-40.13088174875901
143500,-37.27787848810178,-34.43139972417367,-40.12437430499756
143600,-37.27787830109193,-34.43785149671842,-40.11792224304102
143700,-37.277878108524675,-34.444242827104546,-40.1115305978104
143800,-37.27787791079655,-34.45056875051921,-40.10520433499403
143900,-37.27787770808473,-34.456824375459604,-40.098948346409344
144000,-37.27787750057317,-34.46300488855732,-40.092767445817174
144100,-37.27787728861588,-34.46910555851383,-40.08666636529833
144200,-37.27787707214904,-34.47512173958199,-40.08064975041182
144300,-37.27787685151722,-34.481048876452206,-40.0747221571734
144400,-37.27787662680029,-34.48688250697805,-40.06888804828961
144500,-37.27787639824601,-34.49261826618033,-40.0631517889658
144600,-37.27787616600381,-34.498251889829106,-40.057517643912036
144700,-37.277875930595,-34.503779218329385,-40.051989773914414
144800,-37.277875691907724,-34.509196199093765,-40.04657223142439
144900,-37.277875450306425,-34.51449889079478,-40.041268958603894
145000,-37.27787520608305,-34.51968346559323,-40.036083784022225
145100,-37.27787495927532,-34.52474621255311,-40.03102041898532
145200,-37.27787471027338,-34.52968354069361,-40.02608245522413
145300,-37.277874459111814,-34.53449198146009,-40.021273361581194
145400,-37.27787420598705,-34.539168191583144,-40.01659648193629
145500,-37.27787395132097,-34.54370895540703,-40.01205503297703
145600,-37.277873695311,-34.548111187360405,-40.00765210085763
145700,-37.27787343817337,-34.55237193397059,-40.003390639711796
145800,-37.27787318025469,-34.556488376662514,-39.99927346904701
145900,-37.277872921498215,-34.56045783280902,-39.99530327158928
146000,-37.277872662201844,-34.56427775815544,-39.991482592423495
146100,-37.277872402680714,-34.567945748715886,-39.9878138364555
146200,-37.27787214310035,-34.57145954166006,-39.98429926708607
146300,-37.27787188370485,-34.57481701768205,-39.98094100436802
146400,-37.27787162476088,-34.578016201578606,-39.97774102435139
146500,-37.27787136633529,-34.58105526343061,-39.97470115736232
146600,-37.27787110885575,-34.58393252027511,-39.97182308749788
146700,-37.27787085260991,-34.58664643630533,-39.9691083514912
146800,-37.2778705976026,-34.58919562365932,-39.9665583374514
146900,-37.27787034399071,-34.59157884356347,-39.964174284730205
147000,-37.27787009213799,-34.59379500653853,-39.9619572841587
147100,-37.27786984203547,-34.595843172142764,-39.95990827618243
147200,-37.277869594142885,-34.59772255015392,-39.95802805238344
147300,-37.27786934864878,-34.59943249989627,-39.95631725413142
147400,-37.27786910571774,-34.600972530458705,-39.954776373056006
147500,-37.277868865593405,-34.60234230038867,-39.95340575140281
147600,-37.27786862828074,-34.603541616721,-39.95220558250216
147700,-37.27786839411806,-34.604570435578495,-39.951175911402004
